account_id,customer_id,account_type,currency,current_balance,status,opened_at
ACC-0851,CUST-0933,LOAN,INR,300190.83,ACTIVE,2024-04-24 00:00:00
ACC-0852,CUST-0954,LOAN,INR,230617.07,ACTIVE,2024-09-11 00:00:00
ACC-0853,CUST-0775,CURRENT,INR,363148.68,ACTIVE,2024-05-02 00:00:00
ACC-0854,CUST-0090,LOAN,INR,270174.75,ACTIVE,2024-09-05 00:00:00
ACC-0855,CUST-0108,CURRENT,INR,183284.74,ACTIVE,2024-08-20 00:00:00
ACC-0856,CUST-0488,CREDIT_CARD,INR,426352.24,ACTIVE,2024-04-01 00:00:00
ACC-0857,CUST-0611,SAVINGS,INR,41894.47,ACTIVE,2025-01-31 00:00:00
ACC-0858,CUST-0005,CREDIT_CARD,INR,232098.84,ACTIVE,2026-05-02 00:00:00
ACC-0859,CUST-0170,CURRENT,INR,271466.74,ACTIVE,2026-04-28 00:00:00
ACC-0860,CUST-0474,SAVINGS,INR,239067.89,ACTIVE,2025-08-17 00:00:00
ACC-0861,CUST-0863,SAVINGS,INR,451277.61,ACTIVE,2024-04-26 00:00:00
ACC-0862,CUST-0039,CURRENT,INR,372126.89,ACTIVE,2024-04-09 00:00:00
ACC-0863,CUST-0613,SAVINGS,INR,326887.06,ACTIVE,2025-02-21 00:00:00
ACC-0864,CUST-0946,SAVINGS,INR,86570.46,ACTIVE,2025-03-14 00:00:00
ACC-0865,CUST-0336,CURRENT,INR,377904.98,ACTIVE,2024-09-29 00:00:00
ACC-0866,CUST-0673,CURRENT,INR,355257.9,ACTIVE,2026-01-12 00:00:00
ACC-0867,CUST-0431,LOAN,INR,264304.23,ACTIVE,2024-11-05 00:00:00
ACC-0868,CUST-0660,CURRENT,INR,360094.29,ACTIVE,2026-01-12 00:00:00
ACC-0869,CUST-0965,CURRENT,INR,108334.32,ACTIVE,2024-04-21 00:00:00
ACC-0870,CUST-0979,CURRENT,INR,479046.33,ACTIVE,2024-09-03 00:00:00
ACC-0871,CUST-0303,LOAN,INR,254510.32,ACTIVE,2026-04-19 00:00:00
ACC-0872,CUST-0492,CREDIT_CARD,INR,195395.33,ACTIVE,2024-09-07 00:00:00
ACC-0873,CUST-0816,CREDIT_CARD,INR,73447.78,ACTIVE,2025-05-14 00:00:00
ACC-0874,CUST-0441,CURRENT,INR,64734.67,ACTIVE,2025-01-28 00:00:00
ACC-0875,CUST-0187,SAVINGS,INR,268653.39,ACTIVE,2024-08-15 00:00:00
ACC-0876,CUST-0328,SAVINGS,INR,491602.04,ACTIVE,2025-05-12 00:00:00
ACC-0877,CUST-0947,CURRENT,INR,78407.23,ACTIVE,2025-03-28 00:00:00
ACC-0878,CUST-0069,CREDIT_CARD,INR,278233.0,ACTIVE,2024-05-01 00:00:00
ACC-0879,CUST-0298,SAVINGS,INR,167640.89,ACTIVE,2025-07-30 00:00:00
ACC-0880,CUST-0900,SAVINGS,INR,324324.29,ACTIVE,2025-05-18 00:00:00
ACC-0881,CUST-0194,LOAN,INR,498915.2,ACTIVE,2025-04-29 00:00:00
ACC-0882,CUST-0799,LOAN,INR,221928.99,ACTIVE,2024-08-21 00:00:00
ACC-0883,CUST-0941,CURRENT,INR,143556.24,ACTIVE,2026-02-26 00:00:00
ACC-0884,CUST-0436,CREDIT_CARD,INR,485236.13,ACTIVE,2025-08-06 00:00:00
ACC-0885,CUST-0678,LOAN,INR,252028.51,ACTIVE,2025-06-18 00:00:00
ACC-0886,CUST-0093,CURRENT,INR,150972.05,ACTIVE,2024-04-12 00:00:00
ACC-0887,CUST-0598,LOAN,INR,331049.6,ACTIVE,2025-02-20 00:00:00
ACC-0888,CUST-0508,CURRENT,INR,177736.32,ACTIVE,2024-11-01 00:00:00
ACC-0889,CUST-0709,LOAN,INR,106696.53,ACTIVE,2026-04-19 00:00:00
ACC-0890,CUST-0811,CREDIT_CARD,INR,352559.0,ACTIVE,2024-12-28 00:00:00
ACC-0891,CUST-0758,CREDIT_CARD,INR,51728.6,ACTIVE,2026-01-16 00:00:00
ACC-0892,CUST-0542,LOAN,INR,293812.4,ACTIVE,2025-11-17 00:00:00
ACC-0893,CUST-0848,CREDIT_CARD,INR,244035.77,ACTIVE,2024-05-14 00:00:00
ACC-0894,CUST-0715,CURRENT,INR,439373.74,ACTIVE,2025-12-16 00:00:00
ACC-0895,CUST-0392,CURRENT,INR,472108.51,ACTIVE,2024-11-27 00:00:00
ACC-0896,CUST-0694,CREDIT_CARD,INR,312540.42,ACTIVE,2025-08-02 00:00:00
ACC-0897,CUST-0560,LOAN,INR,180785.06,ACTIVE,2026-02-13 00:00:00
ACC-0898,CUST-0489,SAVINGS,INR,73170.03,ACTIVE,2024-06-30 00:00:00
ACC-0899,CUST-0767,SAVINGS,INR,134765.16,ACTIVE,2025-02-16 00:00:00
ACC-0900,CUST-0922,CURRENT,INR,397433.15,ACTIVE,2025-03-06 00:00:00
ACC-0901,CUST-0863,CREDIT_CARD,INR,318548.89,ACTIVE,2025-05-18 00:00:00
ACC-0902,CUST-0766,SAVINGS,INR,121785.64,ACTIVE,2025-10-29 00:00:00
ACC-0903,CUST-0318,CREDIT_CARD,INR,395548.37,ACTIVE,2024-09-02 00:00:00
ACC-0904,CUST-0646,CREDIT_CARD,INR,146795.03,ACTIVE,2024-07-17 00:00:00
ACC-0905,CUST-0715,LOAN,INR,223888.48,ACTIVE,2024-04-08 00:00:00
ACC-0906,CUST-0947,CURRENT,INR,346662.88,ACTIVE,2025-12-05 00:00:00
ACC-0907,CUST-0632,CURRENT,INR,350217.47,ACTIVE,2024-12-28 00:00:00
ACC-0908,CUST-0172,CREDIT_CARD,INR,233659.36,ACTIVE,2025-05-25 00:00:00
ACC-0909,CUST-0604,SAVINGS,INR,286867.63,ACTIVE,2025-10-18 00:00:00
ACC-0910,CUST-0555,CREDIT_CARD,INR,6827.09,ACTIVE,2025-11-01 00:00:00
ACC-0911,CUST-0304,SAVINGS,INR,121290.73,ACTIVE,2024-07-06 00:00:00
ACC-0912,CUST-0114,CURRENT,INR,454240.28,ACTIVE,2025-03-29 00:00:00
ACC-0913,CUST-0301,LOAN,INR,453160.49,ACTIVE,2024-06-28 00:00:00
ACC-0914,CUST-0041,CURRENT,INR,102285.99,ACTIVE,2026-01-12 00:00:00
ACC-0915,CUST-0841,CURRENT,INR,102256.03,ACTIVE,2025-02-19 00:00:00
ACC-0916,CUST-0835,LOAN,INR,274515.67,ACTIVE,2025-09-22 00:00:00
ACC-0917,CUST-0199,CREDIT_CARD,INR,227235.72,ACTIVE,2024-08-14 00:00:00
ACC-0918,CUST-0231,LOAN,INR,312266.61,ACTIVE,2025-04-29 00:00:00
ACC-0919,CUST-0422,LOAN,INR,53445.95,ACTIVE,2024-07-17 00:00:00
ACC-0920,CUST-0224,CREDIT_CARD,INR,309085.0,ACTIVE,2025-11-18 00:00:00
ACC-0921,CUST-0938,LOAN,INR,93411.25,ACTIVE,2026-03-02 00:00:00
ACC-0922,CUST-0759,CREDIT_CARD,INR,118486.57,ACTIVE,2025-08-30 00:00:00
ACC-0923,CUST-0985,CURRENT,INR,79565.37,ACTIVE,2025-06-23 00:00:00
ACC-0924,CUST-0074,LOAN,INR,442373.75,ACTIVE,2024-04-26 00:00:00
ACC-0925,CUST-0224,SAVINGS,INR,58111.5,ACTIVE,2025-07-16 00:00:00
ACC-0926,CUST-0398,CREDIT_CARD,INR,25612.91,ACTIVE,2025-06-11 00:00:00
ACC-0927,CUST-0363,SAVINGS,INR,25231.36,ACTIVE,2025-11-15 00:00:00
ACC-0928,CUST-0647,CREDIT_CARD,INR,474316.24,ACTIVE,2024-09-21 00:00:00
ACC-0929,CUST-0486,CURRENT,INR,350805.36,ACTIVE,2024-05-29 00:00:00
ACC-0930,CUST-0556,LOAN,INR,469173.27,ACTIVE,2025-05-20 00:00:00
ACC-0931,CUST-0390,CREDIT_CARD,INR,79586.21,ACTIVE,2024-07-09 00:00:00
ACC-0932,CUST-0897,LOAN,INR,290446.25,ACTIVE,2026-04-24 00:00:00
ACC-0933,CUST-0847,CURRENT,INR,14289.17,ACTIVE,2024-09-25 00:00:00
ACC-0934,CUST-0063,SAVINGS,INR,51880.58,ACTIVE,2026-04-17 00:00:00
ACC-0935,CUST-0351,SAVINGS,INR,342203.78,ACTIVE,2025-07-18 00:00:00
ACC-0936,CUST-0356,SAVINGS,INR,49947.74,ACTIVE,2024-06-24 00:00:00
ACC-0937,CUST-0608,CURRENT,INR,379049.11,ACTIVE,2026-04-07 00:00:00
ACC-0938,CUST-0776,CREDIT_CARD,INR,269090.32,ACTIVE,2025-02-27 00:00:00
ACC-0939,CUST-0058,CREDIT_CARD,INR,426932.82,ACTIVE,2024-09-04 00:00:00
ACC-0940,CUST-0220,LOAN,INR,129720.91,ACTIVE,2026-02-11 00:00:00
ACC-0941,CUST-0118,SAVINGS,INR,193801.59,ACTIVE,2025-06-21 00:00:00
ACC-0942,CUST-0292,LOAN,INR,224066.93,ACTIVE,2024-04-26 00:00:00
ACC-0943,CUST-0728,CREDIT_CARD,INR,112071.6,ACTIVE,2026-04-06 00:00:00
ACC-0944,CUST-0650,CREDIT_CARD,INR,133407.59,ACTIVE,2025-10-10 00:00:00
ACC-0945,CUST-0118,SAVINGS,INR,71489.44,ACTIVE,2025-09-26 00:00:00
ACC-0946,CUST-0821,SAVINGS,INR,147329.5,ACTIVE,2026-05-02 00:00:00
ACC-0947,CUST-0196,CURRENT,INR,150682.34,ACTIVE,2024-05-02 00:00:00
ACC-0948,CUST-0680,CREDIT_CARD,INR,225675.9,ACTIVE,2026-03-17 00:00:00
ACC-0949,CUST-0593,LOAN,INR,196077.91,ACTIVE,2025-05-05 00:00:00
ACC-0950,CUST-0416,CREDIT_CARD,INR,236850.82,ACTIVE,2024-07-12 00:00:00
ACC-0951,CUST-0047,SAVINGS,INR,153767.2,ACTIVE,2026-03-13 00:00:00
ACC-0952,CUST-0222,CURRENT,INR,330971.48,ACTIVE,2025-04-17 00:00:00
ACC-0953,CUST-0860,CURRENT,INR,39911.98,ACTIVE,2025-08-09 00:00:00
ACC-0954,CUST-0281,LOAN,INR,40634.47,ACTIVE,2025-11-28 00:00:00
ACC-0955,CUST-0837,SAVINGS,INR,226085.84,ACTIVE,2024-06-29 00:00:00
ACC-0956,CUST-0454,CURRENT,INR,16579.72,ACTIVE,2025-08-30 00:00:00
ACC-0957,CUST-0001,LOAN,INR,14773.19,ACTIVE,2024-04-15 00:00:00
ACC-0958,CUST-0411,CREDIT_CARD,INR,188073.13,ACTIVE,2025-07-16 00:00:00
ACC-0959,CUST-0020,LOAN,INR,499799.64,ACTIVE,2025-02-26 00:00:00
ACC-0960,CUST-0006,LOAN,INR,200596.98,ACTIVE,2024-06-19 00:00:00
ACC-0961,CUST-0238,CURRENT,INR,54711.17,ACTIVE,2025-12-01 00:00:00
ACC-0962,CUST-0497,CREDIT_CARD,INR,31553.58,ACTIVE,2025-02-13 00:00:00
ACC-0963,CUST-0290,CURRENT,INR,272606.07,ACTIVE,2025-04-03 00:00:00
ACC-0964,CUST-0428,LOAN,INR,283264.7,ACTIVE,2024-10-13 00:00:00
ACC-0965,CUST-0842,CREDIT_CARD,INR,155041.88,ACTIVE,2025-11-17 00:00:00
ACC-0966,CUST-0667,CURRENT,INR,14705.08,ACTIVE,2026-02-25 00:00:00
ACC-0967,CUST-0211,LOAN,INR,300939.3,ACTIVE,2024-05-20 00:00:00
ACC-0968,CUST-0672,SAVINGS,INR,411574.3,ACTIVE,2025-09-04 00:00:00
ACC-0969,CUST-0188,CREDIT_CARD,INR,152717.42,ACTIVE,2026-04-03 00:00:00
ACC-0970,CUST-0095,CURRENT,INR,139510.5,ACTIVE,2024-07-16 00:00:00
ACC-0971,CUST-0907,LOAN,INR,343460.95,ACTIVE,2024-07-09 00:00:00
ACC-0972,CUST-0064,LOAN,INR,187971.75,ACTIVE,2025-05-09 00:00:00
ACC-0973,CUST-0752,LOAN,INR,339824.51,ACTIVE,2025-07-07 00:00:00
ACC-0974,CUST-0503,CREDIT_CARD,INR,338474.15,ACTIVE,2025-05-11 00:00:00
ACC-0975,CUST-0618,CURRENT,INR,290111.4,ACTIVE,2025-05-05 00:00:00
ACC-0976,CUST-0840,LOAN,INR,228809.62,ACTIVE,2024-04-18 00:00:00
ACC-0977,CUST-0072,SAVINGS,INR,98916.07,ACTIVE,2024-11-29 00:00:00
ACC-0978,CUST-0778,CREDIT_CARD,INR,436808.28,ACTIVE,2025-04-07 00:00:00
ACC-0979,CUST-0797,CURRENT,INR,480722.37,ACTIVE,2024-06-29 00:00:00
ACC-0980,CUST-0037,LOAN,INR,142249.85,ACTIVE,2024-12-24 00:00:00
ACC-0981,CUST-0876,CURRENT,INR,124523.84,ACTIVE,2024-11-25 00:00:00
ACC-0982,CUST-0079,SAVINGS,INR,193709.21,ACTIVE,2024-07-27 00:00:00
ACC-0983,CUST-0654,CURRENT,INR,149527.95,ACTIVE,2025-02-28 00:00:00
ACC-0984,CUST-0744,SAVINGS,INR,39395.83,ACTIVE,2024-11-12 00:00:00
ACC-0985,CUST-0177,CURRENT,INR,327881.94,ACTIVE,2025-01-29 00:00:00
ACC-0986,CUST-0682,LOAN,INR,369136.74,ACTIVE,2025-11-10 00:00:00
ACC-0987,CUST-0523,SAVINGS,INR,337090.82,ACTIVE,2025-04-29 00:00:00
ACC-0988,CUST-0318,CREDIT_CARD,INR,268794.11,ACTIVE,2025-01-17 00:00:00
ACC-0989,CUST-0839,SAVINGS,INR,191895.48,ACTIVE,2024-09-09 00:00:00
ACC-0990,CUST-0878,CURRENT,INR,284100.34,ACTIVE,2025-08-31 00:00:00
ACC-0991,CUST-0745,LOAN,INR,126967.54,ACTIVE,2025-01-31 00:00:00
ACC-0992,CUST-0864,LOAN,INR,259928.02,ACTIVE,2024-10-22 00:00:00
ACC-0993,CUST-0543,SAVINGS,INR,17956.62,ACTIVE,2025-07-22 00:00:00
ACC-0994,CUST-0871,CREDIT_CARD,INR,117655.53,ACTIVE,2025-03-03 00:00:00
ACC-0995,CUST-0673,LOAN,INR,273111.92,ACTIVE,2025-08-23 00:00:00
ACC-0996,CUST-0959,LOAN,INR,301399.45,ACTIVE,2024-06-05 00:00:00
ACC-0997,CUST-0733,CURRENT,INR,212722.42,ACTIVE,2025-06-16 00:00:00
ACC-0998,CUST-0675,CURRENT,INR,216689.97,ACTIVE,2025-01-27 00:00:00
ACC-0999,CUST-0093,CURRENT,INR,276970.1,ACTIVE,2025-07-30 00:00:00
ACC-1000,CUST-0049,SAVINGS,INR,85317.06,ACTIVE,2024-10-01 00:00:00
ACC-1001,CUST-0910,LOAN,INR,390409.04,ACTIVE,2024-10-08 00:00:00
ACC-1002,CUST-0034,SAVINGS,INR,38237.08,ACTIVE,2024-10-28 00:00:00
ACC-1003,CUST-0500,SAVINGS,INR,103096.42,ACTIVE,2024-11-26 00:00:00
ACC-1004,CUST-0883,LOAN,INR,255770.11,ACTIVE,2024-11-18 00:00:00
ACC-1005,CUST-0562,CURRENT,INR,48961.9,ACTIVE,2025-08-15 00:00:00
ACC-1006,CUST-0992,SAVINGS,INR,482675.24,ACTIVE,2025-07-16 00:00:00
ACC-1007,CUST-0720,SAVINGS,INR,17582.07,ACTIVE,2025-07-23 00:00:00
ACC-1008,CUST-0736,SAVINGS,INR,454849.1,ACTIVE,2025-02-16 00:00:00
ACC-1009,CUST-0925,LOAN,INR,357891.14,ACTIVE,2024-08-04 00:00:00
ACC-1010,CUST-0762,LOAN,INR,17606.06,ACTIVE,2025-07-03 00:00:00
ACC-1011,CUST-0562,CURRENT,INR,365654.28,ACTIVE,2024-06-08 00:00:00
ACC-1012,CUST-0116,CURRENT,INR,5537.93,ACTIVE,2026-03-29 00:00:00
ACC-1013,CUST-0171,SAVINGS,INR,47262.04,ACTIVE,2025-10-24 00:00:00
ACC-1014,CUST-0020,CREDIT_CARD,INR,191655.76,ACTIVE,2024-12-22 00:00:00
ACC-1015,CUST-0835,CURRENT,INR,338164.6,ACTIVE,2025-11-08 00:00:00
ACC-1016,CUST-0258,SAVINGS,INR,180175.65,ACTIVE,2024-07-27 00:00:00
ACC-1017,CUST-0803,LOAN,INR,428648.3,ACTIVE,2025-05-29 00:00:00
ACC-1018,CUST-0152,LOAN,INR,250255.38,ACTIVE,2026-03-16 00:00:00
ACC-1019,CUST-0691,CREDIT_CARD,INR,252032.48,ACTIVE,2025-03-04 00:00:00
ACC-1020,CUST-0608,CREDIT_CARD,INR,380014.4,ACTIVE,2024-06-27 00:00:00
ACC-1021,CUST-0697,LOAN,INR,170914.09,ACTIVE,2025-08-26 00:00:00
ACC-1022,CUST-0123,CREDIT_CARD,INR,240670.6,ACTIVE,2026-04-22 00:00:00
ACC-1023,CUST-0665,CURRENT,INR,103419.12,ACTIVE,2024-09-09 00:00:00
ACC-1024,CUST-0876,CURRENT,INR,332871.22,ACTIVE,2024-06-02 00:00:00
ACC-1025,CUST-0507,LOAN,INR,26289.58,ACTIVE,2025-11-13 00:00:00
ACC-1026,CUST-0560,SAVINGS,INR,141700.57,ACTIVE,2024-08-16 00:00:00
ACC-1027,CUST-0550,LOAN,INR,257415.54,ACTIVE,2026-03-24 00:00:00
ACC-1028,CUST-0941,CURRENT,INR,292022.54,ACTIVE,2024-12-31 00:00:00
ACC-1029,CUST-0178,SAVINGS,INR,481651.56,ACTIVE,2026-02-17 00:00:00
ACC-1030,CUST-0840,SAVINGS,INR,458151.71,ACTIVE,2026-01-01 00:00:00
ACC-1031,CUST-0870,CURRENT,INR,127480.44,ACTIVE,2025-04-17 00:00:00
ACC-1032,CUST-0356,CURRENT,INR,435863.19,ACTIVE,2025-12-28 00:00:00
ACC-1033,CUST-0563,CREDIT_CARD,INR,289632.32,ACTIVE,2026-02-10 00:00:00
ACC-1034,CUST-0816,LOAN,INR,184643.51,ACTIVE,2024-11-05 00:00:00
ACC-1035,CUST-0721,LOAN,INR,455552.66,ACTIVE,2026-01-22 00:00:00
ACC-1036,CUST-0812,SAVINGS,INR,184246.39,ACTIVE,2026-02-20 00:00:00
ACC-1037,CUST-0396,SAVINGS,INR,480079.16,ACTIVE,2024-08-09 00:00:00
ACC-1038,CUST-0948,CREDIT_CARD,INR,230629.86,ACTIVE,2026-04-29 00:00:00
ACC-1039,CUST-0396,CURRENT,INR,10833.09,ACTIVE,2025-04-30 00:00:00
ACC-1040,CUST-0512,LOAN,INR,397218.68,ACTIVE,2025-09-13 00:00:00
ACC-1041,CUST-0378,SAVINGS,INR,394301.81,ACTIVE,2025-04-18 00:00:00
ACC-1042,CUST-0657,CURRENT,INR,429469.03,ACTIVE,2024-08-12 00:00:00
ACC-1043,CUST-0019,LOAN,INR,182476.9,ACTIVE,2025-02-10 00:00:00
ACC-1044,CUST-0264,CURRENT,INR,251509.36,ACTIVE,2025-07-31 00:00:00
ACC-1045,CUST-0967,CURRENT,INR,487192.91,ACTIVE,2024-08-21 00:00:00
ACC-1046,CUST-0842,SAVINGS,INR,14845.23,ACTIVE,2024-08-15 00:00:00
ACC-1047,CUST-0376,CREDIT_CARD,INR,52071.51,ACTIVE,2025-01-05 00:00:00
ACC-1048,CUST-0177,LOAN,INR,10768.81,ACTIVE,2024-05-28 00:00:00
ACC-1049,CUST-0497,LOAN,INR,192101.08,ACTIVE,2025-02-17 00:00:00
ACC-1050,CUST-0642,CURRENT,INR,53893.07,ACTIVE,2024-07-14 00:00:00
ACC-1051,CUST-0013,CURRENT,INR,331056.35,ACTIVE,2024-11-22 00:00:00
ACC-1052,CUST-0449,SAVINGS,INR,109796.86,ACTIVE,2024-04-04 00:00:00
ACC-1053,CUST-0975,CREDIT_CARD,INR,252329.97,ACTIVE,2026-04-27 00:00:00
ACC-1054,CUST-0869,SAVINGS,INR,479552.31,ACTIVE,2026-02-03 00:00:00
ACC-1055,CUST-0355,SAVINGS,INR,252900.66,ACTIVE,2025-01-17 00:00:00
ACC-1056,CUST-0416,CURRENT,INR,168596.18,ACTIVE,2025-05-20 00:00:00
ACC-1057,CUST-0939,SAVINGS,INR,135715.77,ACTIVE,2026-02-12 00:00:00
ACC-1058,CUST-0605,CURRENT,INR,153452.75,ACTIVE,2025-02-18 00:00:00
ACC-1059,CUST-0801,CREDIT_CARD,INR,386660.66,ACTIVE,2025-03-31 00:00:00
ACC-1060,CUST-0012,SAVINGS,INR,393508.13,ACTIVE,2025-04-15 00:00:00
ACC-1061,CUST-0526,CURRENT,INR,435210.67,ACTIVE,2025-04-17 00:00:00
ACC-1062,CUST-0230,SAVINGS,INR,120501.96,ACTIVE,2025-08-27 00:00:00
ACC-1063,CUST-0740,CURRENT,INR,264932.36,ACTIVE,2024-04-14 00:00:00
ACC-1064,CUST-0284,CREDIT_CARD,INR,41168.27,ACTIVE,2024-10-03 00:00:00
ACC-1065,CUST-0302,CREDIT_CARD,INR,408550.75,ACTIVE,2025-05-27 00:00:00
ACC-1066,CUST-0640,CURRENT,INR,193468.46,ACTIVE,2025-04-10 00:00:00
ACC-1067,CUST-0569,SAVINGS,INR,37004.59,ACTIVE,2025-11-30 00:00:00
ACC-1068,CUST-0220,CURRENT,INR,416929.59,ACTIVE,2024-07-19 00:00:00
ACC-1069,CUST-0585,CREDIT_CARD,INR,182090.39,ACTIVE,2024-11-06 00:00:00
ACC-1070,CUST-0933,LOAN,INR,402342.88,ACTIVE,2024-03-24 00:00:00
ACC-1071,CUST-0542,CURRENT,INR,428234.73,ACTIVE,2024-05-03 00:00:00
ACC-1072,CUST-0396,SAVINGS,INR,415701.17,ACTIVE,2025-11-15 00:00:00
ACC-1073,CUST-0358,LOAN,INR,387818.26,ACTIVE,2025-08-22 00:00:00
ACC-1074,CUST-0881,CREDIT_CARD,INR,109339.19,ACTIVE,2024-03-26 00:00:00
ACC-1075,CUST-0412,SAVINGS,INR,194186.48,ACTIVE,2024-11-15 00:00:00
ACC-1076,CUST-0999,CREDIT_CARD,INR,433094.97,ACTIVE,2025-06-16 00:00:00
ACC-1077,CUST-0504,SAVINGS,INR,475519.67,ACTIVE,2025-01-06 00:00:00
ACC-1078,CUST-0912,CREDIT_CARD,INR,318854.61,ACTIVE,2024-06-16 00:00:00
ACC-1079,CUST-0952,CREDIT_CARD,INR,386996.07,ACTIVE,2026-02-18 00:00:00
ACC-1080,CUST-0504,SAVINGS,INR,68446.36,ACTIVE,2024-12-26 00:00:00
ACC-1081,CUST-0372,CREDIT_CARD,INR,415842.9,ACTIVE,2024-08-08 00:00:00
ACC-1082,CUST-0711,SAVINGS,INR,465336.23,ACTIVE,2024-05-05 00:00:00
ACC-1083,CUST-0582,SAVINGS,INR,441507.96,ACTIVE,2025-08-31 00:00:00
ACC-1084,CUST-0170,LOAN,INR,383491.54,ACTIVE,2026-03-17 00:00:00
ACC-1085,CUST-0106,SAVINGS,INR,47360.66,ACTIVE,2024-04-20 00:00:00
ACC-1086,CUST-0877,CREDIT_CARD,INR,86018.17,ACTIVE,2024-08-08 00:00:00
ACC-1087,CUST-0202,CURRENT,INR,267717.91,ACTIVE,2026-03-23 00:00:00
ACC-1088,CUST-0624,CREDIT_CARD,INR,253322.33,ACTIVE,2024-07-23 00:00:00
ACC-1089,CUST-0316,SAVINGS,INR,400240.56,ACTIVE,2025-03-18 00:00:00
ACC-1090,CUST-0628,CREDIT_CARD,INR,328548.55,ACTIVE,2025-01-22 00:00:00
ACC-1091,CUST-0262,LOAN,INR,181121.54,ACTIVE,2024-08-20 00:00:00
ACC-1092,CUST-0978,CREDIT_CARD,INR,372172.05,ACTIVE,2025-12-19 00:00:00
ACC-1093,CUST-0452,CURRENT,INR,260380.66,ACTIVE,2025-04-20 00:00:00
ACC-1094,CUST-0627,CURRENT,INR,450410.71,ACTIVE,2025-05-19 00:00:00
ACC-1095,CUST-0080,LOAN,INR,466786.77,ACTIVE,2024-07-07 00:00:00
ACC-1096,CUST-0237,LOAN,INR,490797.3,ACTIVE,2025-07-29 00:00:00
ACC-1097,CUST-0333,LOAN,INR,61006.4,ACTIVE,2026-01-12 00:00:00
ACC-1098,CUST-0842,SAVINGS,INR,32936.8,ACTIVE,2024-09-02 00:00:00
ACC-1099,CUST-0702,CURRENT,INR,428214.28,ACTIVE,2025-10-20 00:00:00
ACC-1100,CUST-0288,CURRENT,INR,351855.27,ACTIVE,2025-11-17 00:00:00
ACC-1101,CUST-0275,LOAN,INR,358933.7,ACTIVE,2025-08-21 00:00:00
ACC-1102,CUST-0601,CURRENT,INR,76447.24,ACTIVE,2026-04-24 00:00:00
ACC-1103,CUST-0488,LOAN,INR,106434.77,ACTIVE,2024-05-17 00:00:00
ACC-1104,CUST-0950,CREDIT_CARD,INR,487375.58,ACTIVE,2024-03-26 00:00:00
ACC-1105,CUST-0855,SAVINGS,INR,168664.42,ACTIVE,2024-06-19 00:00:00
ACC-1106,CUST-0542,LOAN,INR,34460.81,ACTIVE,2024-08-24 00:00:00
ACC-1107,CUST-0524,SAVINGS,INR,188371.22,ACTIVE,2025-03-17 00:00:00
ACC-1108,CUST-0044,CREDIT_CARD,INR,5231.47,ACTIVE,2025-06-08 00:00:00
ACC-1109,CUST-0145,CREDIT_CARD,INR,463867.24,ACTIVE,2025-06-30 00:00:00
ACC-1110,CUST-0232,SAVINGS,INR,92902.12,ACTIVE,2025-04-12 00:00:00
ACC-1111,CUST-0300,SAVINGS,INR,409775.05,ACTIVE,2024-04-05 00:00:00
ACC-1112,CUST-0641,LOAN,INR,58605.33,ACTIVE,2025-09-01 00:00:00
ACC-1113,CUST-0141,CREDIT_CARD,INR,51258.13,ACTIVE,2024-05-17 00:00:00
ACC-1114,CUST-0577,SAVINGS,INR,130883.21,ACTIVE,2025-07-22 00:00:00
ACC-1115,CUST-0229,SAVINGS,INR,297797.46,ACTIVE,2024-07-19 00:00:00
ACC-1116,CUST-0868,SAVINGS,INR,399019.39,ACTIVE,2024-10-27 00:00:00
ACC-1117,CUST-0710,CURRENT,INR,389061.96,ACTIVE,2024-05-30 00:00:00
ACC-1118,CUST-0593,LOAN,INR,308149.67,ACTIVE,2024-12-15 00:00:00
ACC-1119,CUST-0991,LOAN,INR,252826.56,ACTIVE,2025-02-09 00:00:00
ACC-1120,CUST-0034,CURRENT,INR,489489.65,ACTIVE,2025-03-17 00:00:00
ACC-1121,CUST-0856,LOAN,INR,358298.88,ACTIVE,2025-09-29 00:00:00
ACC-1122,CUST-0576,LOAN,INR,367765.28,ACTIVE,2025-06-08 00:00:00
ACC-1123,CUST-0105,CURRENT,INR,370011.33,ACTIVE,2024-07-11 00:00:00
ACC-1124,CUST-0222,SAVINGS,INR,373302.8,ACTIVE,2024-06-07 00:00:00
ACC-1125,CUST-0501,CREDIT_CARD,INR,91957.12,ACTIVE,2026-03-04 00:00:00
ACC-1126,CUST-0275,SAVINGS,INR,238326.58,ACTIVE,2025-01-21 00:00:00
ACC-1127,CUST-0355,CURRENT,INR,105804.8,ACTIVE,2025-12-23 00:00:00
ACC-1128,CUST-0061,LOAN,INR,210606.04,ACTIVE,2026-05-02 00:00:00
ACC-1129,CUST-0912,CURRENT,INR,386193.74,ACTIVE,2025-04-08 00:00:00
ACC-1130,CUST-0316,SAVINGS,INR,334594.36,ACTIVE,2025-06-28 00:00:00
ACC-1131,CUST-0795,CURRENT,INR,136438.37,ACTIVE,2025-12-01 00:00:00
ACC-1132,CUST-0967,LOAN,INR,293767.11,ACTIVE,2025-07-05 00:00:00
ACC-1133,CUST-0456,CREDIT_CARD,INR,103498.17,ACTIVE,2024-07-06 00:00:00
ACC-1134,CUST-0962,SAVINGS,INR,212715.9,ACTIVE,2025-04-27 00:00:00
ACC-1135,CUST-0944,CURRENT,INR,294154.87,ACTIVE,2026-01-23 00:00:00
