customer_id,full_name,kyc_status,risk_rating,segment,country,created_at
CUST-0880,Customer_880,VERIFIED,LOW,CORPORATE,IND,2023-09-18 00:00:00
CUST-0881,Customer_881,VERIFIED,LOW,HNI,IND,2024-10-06 00:00:00
CUST-0882,Customer_882,VERIFIED,HIGH,CORPORATE,IND,2023-09-27 00:00:00
CUST-0883,Customer_883,VERIFIED,LOW,RETAIL,IND,2024-10-15 00:00:00
CUST-0884,Customer_884,VERIFIED,MEDIUM,RETAIL,IND,2026-01-05 00:00:00
CUST-0885,Customer_885,VERIFIED,LOW,SME,IND,2024-05-25 00:00:00
CUST-0886,Customer_886,VERIFIED,HIGH,SME,IND,2024-10-09 00:00:00
CUST-0887,Customer_887,VERIFIED,LOW,HNI,IND,2023-11-21 00:00:00
CUST-0888,Customer_888,VERIFIED,HIGH,SME,IND,2025-08-13 00:00:00
CUST-0889,Customer_889,VERIFIED,HIGH,HNI,IND,2024-02-17 00:00:00
CUST-0890,Customer_890,VERIFIED,LOW,CORPORATE,IND,2024-05-24 00:00:00
CUST-0891,Customer_891,VERIFIED,LOW,RETAIL,IND,2024-06-02 00:00:00
CUST-0892,Customer_892,VERIFIED,LOW,RETAIL,IND,2024-11-24 00:00:00
CUST-0893,Customer_893,VERIFIED,LOW,CORPORATE,IND,2024-10-12 00:00:00
CUST-0894,Customer_894,VERIFIED,LOW,RETAIL,IND,2024-12-27 00:00:00
CUST-0895,Customer_895,VERIFIED,LOW,SME,IND,2025-05-29 00:00:00
CUST-0896,Customer_896,PENDING_REVERIFICATION,LOW,HNI,IND,2025-05-10 00:00:00
CUST-0897,Customer_897,VERIFIED,HIGH,SME,IND,2024-02-29 00:00:00
CUST-0898,Customer_898,PENDING_REVERIFICATION,LOW,SME,IND,2023-12-24 00:00:00
CUST-0899,Customer_899,PENDING_REVERIFICATION,LOW,RETAIL,IND,2025-02-18 00:00:00
CUST-0900,Customer_900,VERIFIED,LOW,SME,IND,2023-09-28 00:00:00
CUST-0901,Customer_901,PENDING_REVERIFICATION,LOW,HNI,IND,2025-10-09 00:00:00
CUST-0902,Customer_902,VERIFIED,HIGH,CORPORATE,IND,2025-11-11 00:00:00
CUST-0903,Customer_903,PENDING_REVERIFICATION,LOW,SME,IND,2024-09-03 00:00:00
CUST-0904,Customer_904,PENDING_REVERIFICATION,MEDIUM,SME,IND,2024-02-06 00:00:00
CUST-0905,Customer_905,VERIFIED,LOW,CORPORATE,IND,2023-12-30 00:00:00
CUST-0906,Customer_906,VERIFIED,LOW,SME,IND,2025-06-20 00:00:00
CUST-0907,Customer_907,VERIFIED,HIGH,HNI,IND,2025-01-20 00:00:00
CUST-0908,Customer_908,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2024-01-21 00:00:00
CUST-0909,Customer_909,PENDING_REVERIFICATION,HIGH,RETAIL,IND,2026-01-01 00:00:00
CUST-0910,Customer_910,PENDING_REVERIFICATION,LOW,RETAIL,IND,2024-11-03 00:00:00
CUST-0911,Customer_911,VERIFIED,LOW,CORPORATE,IND,2025-04-09 00:00:00
CUST-0912,Customer_912,VERIFIED,LOW,CORPORATE,IND,2023-10-13 00:00:00
CUST-0913,Customer_913,VERIFIED,HIGH,RETAIL,IND,2025-10-04 00:00:00
CUST-0914,Customer_914,VERIFIED,MEDIUM,SME,IND,2025-12-07 00:00:00
CUST-0915,Customer_915,PENDING_REVERIFICATION,LOW,RETAIL,IND,2026-01-26 00:00:00
CUST-0916,Customer_916,VERIFIED,LOW,HNI,IND,2023-11-11 00:00:00
CUST-0917,Customer_917,VERIFIED,HIGH,RETAIL,IND,2026-01-08 00:00:00
CUST-0918,Customer_918,PENDING_REVERIFICATION,LOW,RETAIL,IND,2025-05-30 00:00:00
CUST-0919,Customer_919,VERIFIED,HIGH,HNI,IND,2026-01-23 00:00:00
CUST-0920,Customer_920,VERIFIED,LOW,RETAIL,IND,2026-02-10 00:00:00
CUST-0921,Customer_921,VERIFIED,LOW,RETAIL,IND,2025-03-26 00:00:00
CUST-0922,Customer_922,PENDING_REVERIFICATION,LOW,SME,IND,2025-05-06 00:00:00
CUST-0923,Customer_923,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2025-12-03 00:00:00
CUST-0924,Customer_924,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2024-11-14 00:00:00
CUST-0925,Customer_925,VERIFIED,LOW,SME,IND,2025-02-18 00:00:00
CUST-0926,Customer_926,VERIFIED,LOW,SME,IND,2025-03-29 00:00:00
CUST-0927,Customer_927,VERIFIED,LOW,HNI,IND,2025-03-10 00:00:00
CUST-0928,Customer_928,VERIFIED,LOW,RETAIL,IND,2024-05-19 00:00:00
CUST-0929,Customer_929,VERIFIED,LOW,RETAIL,IND,2024-10-29 00:00:00
CUST-0930,Customer_930,VERIFIED,LOW,SME,IND,2025-04-01 00:00:00
CUST-0931,Customer_931,VERIFIED,LOW,HNI,IND,2023-11-20 00:00:00
CUST-0932,Customer_932,VERIFIED,LOW,HNI,IND,2024-03-25 00:00:00
CUST-0933,Customer_933,VERIFIED,LOW,CORPORATE,IND,2024-08-24 00:00:00
CUST-0934,Customer_934,PENDING_REVERIFICATION,HIGH,RETAIL,IND,2025-12-06 00:00:00
CUST-0935,Customer_935,VERIFIED,LOW,SME,IND,2025-11-03 00:00:00
CUST-0936,Customer_936,VERIFIED,MEDIUM,CORPORATE,IND,2024-05-07 00:00:00
CUST-0937,Customer_937,VERIFIED,HIGH,CORPORATE,IND,2024-01-14 00:00:00
CUST-0938,Customer_938,VERIFIED,LOW,HNI,IND,2023-11-20 00:00:00
CUST-0939,Customer_939,PENDING_REVERIFICATION,MEDIUM,RETAIL,IND,2024-08-01 00:00:00
CUST-0940,Customer_940,PENDING_REVERIFICATION,HIGH,SME,IND,2025-11-23 00:00:00
CUST-0941,Customer_941,PENDING_REVERIFICATION,HIGH,SME,IND,2024-06-11 00:00:00
CUST-0942,Customer_942,PENDING_REVERIFICATION,HIGH,RETAIL,IND,2025-07-03 00:00:00
CUST-0943,Customer_943,VERIFIED,MEDIUM,SME,IND,2024-09-13 00:00:00
CUST-0944,Customer_944,VERIFIED,HIGH,CORPORATE,IND,2024-07-02 00:00:00
CUST-0945,Customer_945,VERIFIED,LOW,RETAIL,IND,2026-01-30 00:00:00
CUST-0946,Customer_946,VERIFIED,LOW,CORPORATE,IND,2025-03-25 00:00:00
CUST-0947,Customer_947,PENDING_REVERIFICATION,LOW,SME,IND,2024-04-03 00:00:00
CUST-0948,Customer_948,PENDING_REVERIFICATION,LOW,SME,IND,2024-09-28 00:00:00
CUST-0949,Customer_949,VERIFIED,LOW,RETAIL,IND,2025-08-03 00:00:00
CUST-0950,Customer_950,VERIFIED,MEDIUM,SME,IND,2025-08-01 00:00:00
CUST-0951,Customer_951,VERIFIED,LOW,CORPORATE,IND,2025-06-20 00:00:00
CUST-0952,Customer_952,VERIFIED,MEDIUM,CORPORATE,IND,2024-04-26 00:00:00
CUST-0953,Customer_953,PENDING_REVERIFICATION,LOW,SME,IND,2025-12-22 00:00:00
CUST-0954,Customer_954,VERIFIED,LOW,CORPORATE,IND,2024-01-23 00:00:00
CUST-0955,Customer_955,VERIFIED,LOW,SME,IND,2024-01-03 00:00:00
CUST-0956,Customer_956,VERIFIED,LOW,CORPORATE,IND,2025-05-21 00:00:00
CUST-0957,Customer_957,VERIFIED,HIGH,RETAIL,IND,2025-07-19 00:00:00
CUST-0958,Customer_958,VERIFIED,MEDIUM,RETAIL,IND,2024-12-29 00:00:00
CUST-0959,Customer_959,VERIFIED,LOW,RETAIL,IND,2024-05-31 00:00:00
CUST-0960,Customer_960,VERIFIED,LOW,HNI,IND,2024-09-29 00:00:00
CUST-0961,Customer_961,VERIFIED,HIGH,HNI,IND,2024-10-23 00:00:00
CUST-0962,Customer_962,VERIFIED,LOW,HNI,IND,2023-10-07 00:00:00
CUST-0963,Customer_963,VERIFIED,HIGH,CORPORATE,IND,2023-11-04 00:00:00
CUST-0964,Customer_964,PENDING_REVERIFICATION,MEDIUM,RETAIL,IND,2025-06-26 00:00:00
CUST-0965,Customer_965,PENDING_REVERIFICATION,LOW,HNI,IND,2024-02-11 00:00:00
CUST-0966,Customer_966,PENDING_REVERIFICATION,LOW,SME,IND,2024-10-08 00:00:00
CUST-0967,Customer_967,VERIFIED,LOW,SME,IND,2026-02-01 00:00:00
CUST-0968,Customer_968,VERIFIED,HIGH,SME,IND,2026-02-19 00:00:00
CUST-0969,Customer_969,PENDING_REVERIFICATION,LOW,HNI,IND,2024-07-19 00:00:00
CUST-0970,Customer_970,VERIFIED,LOW,RETAIL,IND,2025-10-26 00:00:00
CUST-0971,Customer_971,VERIFIED,LOW,CORPORATE,IND,2023-10-12 00:00:00
CUST-0972,Customer_972,VERIFIED,HIGH,RETAIL,IND,2023-10-06 00:00:00
CUST-0973,Customer_973,VERIFIED,MEDIUM,SME,IND,2023-10-16 00:00:00
CUST-0974,Customer_974,PENDING_REVERIFICATION,LOW,CORPORATE,IND,2024-04-13 00:00:00
CUST-0975,Customer_975,PENDING_REVERIFICATION,HIGH,HNI,IND,2025-10-23 00:00:00
CUST-0976,Customer_976,VERIFIED,HIGH,SME,IND,2026-02-18 00:00:00
CUST-0977,Customer_977,VERIFIED,LOW,HNI,IND,2023-09-06 00:00:00
CUST-0978,Customer_978,VERIFIED,LOW,SME,IND,2026-02-02 00:00:00
CUST-0979,Customer_979,VERIFIED,LOW,RETAIL,IND,2024-08-28 00:00:00
CUST-0980,Customer_980,PENDING_REVERIFICATION,LOW,SME,IND,2024-05-23 00:00:00
CUST-0981,Customer_981,VERIFIED,HIGH,SME,IND,2024-12-17 00:00:00
CUST-0982,Customer_982,VERIFIED,LOW,HNI,IND,2025-12-10 00:00:00
CUST-0983,Customer_983,VERIFIED,MEDIUM,CORPORATE,IND,2024-07-01 00:00:00
CUST-0984,Customer_984,VERIFIED,MEDIUM,HNI,IND,2024-10-15 00:00:00
CUST-0985,Customer_985,VERIFIED,LOW,RETAIL,IND,2024-10-07 00:00:00
CUST-0986,Customer_986,PENDING_REVERIFICATION,LOW,SME,IND,2024-12-14 00:00:00
CUST-0987,Customer_987,VERIFIED,LOW,HNI,IND,2024-03-06 00:00:00
CUST-0988,Customer_988,VERIFIED,HIGH,HNI,IND,2025-02-03 00:00:00
CUST-0989,Customer_989,PENDING_REVERIFICATION,HIGH,RETAIL,IND,2024-09-01 00:00:00
CUST-0990,Customer_990,VERIFIED,MEDIUM,HNI,IND,2023-10-18 00:00:00
CUST-0991,Customer_991,PENDING_REVERIFICATION,LOW,RETAIL,IND,2024-09-27 00:00:00
CUST-0992,Customer_992,VERIFIED,LOW,SME,IND,2023-11-14 00:00:00
CUST-0993,Customer_993,VERIFIED,LOW,CORPORATE,IND,2026-01-26 00:00:00
CUST-0994,Customer_994,VERIFIED,LOW,HNI,IND,2023-12-13 00:00:00
CUST-0995,Customer_995,VERIFIED,LOW,HNI,IND,2024-03-14 00:00:00
CUST-0996,Customer_996,VERIFIED,LOW,CORPORATE,IND,2025-03-26 00:00:00
CUST-0997,Customer_997,VERIFIED,LOW,SME,IND,2025-07-11 00:00:00
CUST-0998,Customer_998,VERIFIED,LOW,HNI,IND,2025-03-27 00:00:00
CUST-0999,Customer_999,VERIFIED,LOW,HNI,IND,2026-02-14 00:00:00
CUST-1000,Customer_1000,VERIFIED,LOW,RETAIL,IND,2025-09-30 00:00:00
