transaction_id,account_id,counterparty_id,beneficiary_id,transaction_type,amount,currency,status,channel,device_id,location_id,transaction_timestamp,scenario_id
TXN-037697,ACC-0517,CP-0379,BEN-0256,INBOUND_WIRE,20991.51,INR,COMPLETED,UPI,DEV-0111,LOC-076,2026-07-14 02:56:00,NORMAL
TXN-037698,ACC-1293,CP-0117,BEN-0068,IMPS,8497.99,INR,COMPLETED,MOBILE_APP,DEV-0277,LOC-051,2026-09-12 05:49:00,NORMAL
TXN-037699,ACC-0211,CP-0382,BEN-0055,IMPS,31786.08,INR,COMPLETED,BRANCH,DEV-0074,LOC-087,2026-06-08 02:43:00,NORMAL
TXN-037700,ACC-0709,CP-0434,BEN-0163,OUTBOUND_WIRE,43286.39,INR,COMPLETED,MOBILE_APP,DEV-0377,LOC-019,2026-08-22 23:45:00,NORMAL
TXN-037701,ACC-0436,CP-0081,BEN-0194,RTGS,35597.03,INR,COMPLETED,NET_BANKING,DEV-0661,LOC-100,2026-09-12 09:35:00,NORMAL
TXN-037702,ACC-0659,CP-0272,BEN-0251,OUTBOUND_WIRE,29485.43,INR,COMPLETED,NET_BANKING,DEV-0284,LOC-100,2026-07-22 00:20:00,NORMAL
TXN-037703,ACC-0526,CP-0155,BEN-0159,NEFT,11985.61,INR,COMPLETED,MOBILE_APP,DEV-0038,LOC-100,2026-08-05 04:01:00,NORMAL
TXN-037704,ACC-0599,CP-0395,BEN-0283,OUTBOUND_WIRE,48055.94,INR,COMPLETED,MOBILE_APP,DEV-0052,LOC-016,2026-07-14 11:52:00,NORMAL
TXN-037705,ACC-0838,CP-0170,BEN-0149,IMPS,16791.56,INR,COMPLETED,UPI,DEV-0393,LOC-090,2026-07-15 08:38:00,NORMAL
TXN-037706,ACC-0482,CP-0179,BEN-0170,RTGS,16965.18,INR,COMPLETED,UPI,DEV-0366,LOC-025,2026-07-20 15:52:00,NORMAL
TXN-037707,ACC-0173,CP-0417,BEN-0249,RTGS,10438.85,INR,COMPLETED,BRANCH,DEV-0270,LOC-084,2026-06-02 22:46:00,NORMAL
TXN-037708,ACC-0937,CP-0407,BEN-0118,OUTBOUND_WIRE,48134.94,INR,COMPLETED,NET_BANKING,DEV-0227,LOC-056,2026-09-22 13:53:00,NORMAL
TXN-037709,ACC-1354,CP-0330,BEN-0024,IMPS,37818.8,INR,COMPLETED,MOBILE_APP,DEV-0437,LOC-079,2026-07-19 11:24:00,NORMAL
TXN-037710,ACC-0590,CP-0191,BEN-0299,IMPS,10263.14,INR,COMPLETED,NET_BANKING,DEV-0745,LOC-094,2026-06-29 21:14:00,NORMAL
TXN-037711,ACC-0425,CP-0036,BEN-0117,IMPS,29778.2,INR,COMPLETED,MOBILE_APP,DEV-0642,LOC-070,2026-08-08 10:49:00,NORMAL
TXN-037712,ACC-0214,CP-0395,BEN-0204,INBOUND_WIRE,31818.21,INR,COMPLETED,NET_BANKING,DEV-0186,LOC-062,2026-07-07 20:49:00,NORMAL
TXN-037713,ACC-0461,CP-0478,BEN-0047,RTGS,43766.43,INR,COMPLETED,MOBILE_APP,DEV-0284,LOC-054,2026-07-15 14:56:00,NORMAL
TXN-037714,ACC-0669,CP-0427,BEN-0095,OUTBOUND_WIRE,36055.35,INR,COMPLETED,BRANCH,DEV-0030,LOC-009,2026-06-29 16:16:00,NORMAL
TXN-037715,ACC-1203,CP-0025,BEN-0242,RTGS,2273.78,INR,COMPLETED,UPI,DEV-0378,LOC-017,2026-06-04 20:45:00,NORMAL
TXN-037716,ACC-1119,CP-0422,BEN-0169,INBOUND_WIRE,18526.82,INR,COMPLETED,UPI,DEV-0763,LOC-018,2026-06-30 17:19:00,NORMAL
TXN-037717,ACC-0138,CP-0368,BEN-0211,IMPS,10893.7,INR,COMPLETED,UPI,DEV-0428,LOC-053,2026-08-31 21:14:00,NORMAL
TXN-037718,ACC-1031,CP-0077,BEN-0259,INBOUND_WIRE,27614.92,INR,COMPLETED,BRANCH,DEV-0242,LOC-071,2026-06-13 12:04:00,NORMAL
TXN-037719,ACC-0886,CP-0157,BEN-0142,INBOUND_WIRE,23618.92,INR,COMPLETED,NET_BANKING,DEV-0069,LOC-052,2026-08-26 22:32:00,NORMAL
TXN-037720,ACC-0761,CP-0079,BEN-0085,INBOUND_WIRE,31732.19,INR,COMPLETED,UPI,DEV-0530,LOC-070,2026-08-20 20:06:00,NORMAL
TXN-037721,ACC-0376,CP-0455,BEN-0007,OUTBOUND_WIRE,23148.05,INR,COMPLETED,MOBILE_APP,DEV-0050,LOC-013,2026-09-23 09:49:00,NORMAL
TXN-037722,ACC-1238,CP-0415,BEN-0167,IMPS,47831.76,INR,COMPLETED,NET_BANKING,DEV-0362,LOC-053,2026-07-16 23:53:00,NORMAL
TXN-037723,ACC-1092,CP-0469,BEN-0292,RTGS,15186.01,INR,COMPLETED,MOBILE_APP,DEV-0770,LOC-082,2026-09-24 03:33:00,NORMAL
TXN-037724,ACC-0664,CP-0323,BEN-0057,INBOUND_WIRE,31243.6,INR,COMPLETED,NET_BANKING,DEV-0338,LOC-026,2026-07-12 01:25:00,NORMAL
TXN-037725,ACC-1392,CP-0434,BEN-0150,INBOUND_WIRE,28319.32,INR,COMPLETED,UPI,DEV-0372,LOC-073,2026-07-13 04:53:00,NORMAL
TXN-037726,ACC-0461,CP-0040,BEN-0255,RTGS,43728.17,INR,COMPLETED,UPI,DEV-0763,LOC-011,2026-07-13 08:06:00,NORMAL
TXN-037727,ACC-0992,CP-0172,BEN-0186,IMPS,1328.73,INR,COMPLETED,MOBILE_APP,DEV-0228,LOC-058,2026-08-09 16:27:00,NORMAL
TXN-037728,ACC-1212,CP-0394,BEN-0197,NEFT,7966.54,INR,COMPLETED,UPI,DEV-0420,LOC-006,2026-09-14 03:35:00,NORMAL
TXN-037729,ACC-0226,CP-0371,BEN-0007,RTGS,4769.35,INR,COMPLETED,MOBILE_APP,DEV-0482,LOC-031,2026-09-16 08:51:00,NORMAL
TXN-037730,ACC-1036,CP-0443,BEN-0168,INBOUND_WIRE,8023.46,INR,COMPLETED,NET_BANKING,DEV-0564,LOC-013,2026-08-31 03:49:00,NORMAL
TXN-037731,ACC-0226,CP-0113,BEN-0195,NEFT,49717.02,INR,COMPLETED,BRANCH,DEV-0105,LOC-080,2026-07-30 08:14:00,NORMAL
TXN-037732,ACC-0436,CP-0191,BEN-0192,NEFT,10122.85,INR,COMPLETED,NET_BANKING,DEV-0771,LOC-014,2026-06-03 07:36:00,NORMAL
TXN-037733,ACC-0575,CP-0029,BEN-0110,OUTBOUND_WIRE,15511.37,INR,COMPLETED,BRANCH,DEV-0591,LOC-001,2026-09-10 00:28:00,NORMAL
TXN-037734,ACC-0096,CP-0128,BEN-0073,OUTBOUND_WIRE,29018.8,INR,COMPLETED,BRANCH,DEV-0137,LOC-069,2026-07-06 00:34:00,NORMAL
TXN-037735,ACC-0649,CP-0261,BEN-0100,RTGS,22658.5,INR,COMPLETED,NET_BANKING,DEV-0333,LOC-074,2026-09-20 01:08:00,NORMAL
TXN-037736,ACC-1314,CP-0298,BEN-0288,INBOUND_WIRE,37052.89,INR,COMPLETED,UPI,DEV-0442,LOC-095,2026-06-15 00:35:00,NORMAL
TXN-037737,ACC-0692,CP-0390,BEN-0104,INBOUND_WIRE,31323.88,INR,COMPLETED,BRANCH,DEV-0062,LOC-095,2026-08-01 20:57:00,NORMAL
TXN-037738,ACC-1474,CP-0029,BEN-0092,INBOUND_WIRE,33048.1,INR,COMPLETED,NET_BANKING,DEV-0737,LOC-044,2026-09-19 13:44:00,NORMAL
TXN-037739,ACC-0146,CP-0246,BEN-0193,INBOUND_WIRE,18154.05,INR,COMPLETED,MOBILE_APP,DEV-0587,LOC-066,2026-09-07 06:41:00,NORMAL
TXN-037740,ACC-1488,CP-0127,BEN-0113,INBOUND_WIRE,11703.47,INR,COMPLETED,BRANCH,DEV-0643,LOC-063,2026-07-02 02:25:00,NORMAL
TXN-037741,ACC-0157,CP-0434,BEN-0252,RTGS,16404.93,INR,COMPLETED,UPI,DEV-0104,LOC-078,2026-07-15 14:10:00,NORMAL
TXN-037742,ACC-1259,CP-0041,BEN-0223,RTGS,40328.13,INR,COMPLETED,MOBILE_APP,DEV-0448,LOC-019,2026-07-27 09:58:00,NORMAL
TXN-037743,ACC-1383,CP-0459,BEN-0004,RTGS,20209.69,INR,COMPLETED,MOBILE_APP,DEV-0165,LOC-003,2026-09-01 12:31:00,NORMAL
TXN-037744,ACC-0634,CP-0289,BEN-0270,NEFT,3280.18,INR,COMPLETED,BRANCH,DEV-0325,LOC-078,2026-07-30 19:46:00,NORMAL
TXN-037745,ACC-0909,CP-0145,BEN-0048,NEFT,34761.52,INR,COMPLETED,BRANCH,DEV-0515,LOC-031,2026-09-21 12:13:00,NORMAL
TXN-037746,ACC-0306,CP-0363,BEN-0149,RTGS,49194.64,INR,COMPLETED,BRANCH,DEV-0009,LOC-017,2026-09-10 06:35:00,NORMAL
TXN-037747,ACC-1005,CP-0011,BEN-0030,INBOUND_WIRE,38311.89,INR,COMPLETED,UPI,DEV-0113,LOC-060,2026-09-02 21:08:00,NORMAL
TXN-037748,ACC-0689,CP-0038,BEN-0192,IMPS,26401.8,INR,COMPLETED,BRANCH,DEV-0359,LOC-097,2026-07-26 19:40:00,NORMAL
TXN-037749,ACC-0181,CP-0467,BEN-0168,IMPS,2475.64,INR,COMPLETED,NET_BANKING,DEV-0402,LOC-034,2026-08-05 00:40:00,NORMAL
TXN-037750,ACC-0540,CP-0417,BEN-0250,OUTBOUND_WIRE,3648.33,INR,COMPLETED,MOBILE_APP,DEV-0217,LOC-084,2026-07-17 04:08:00,NORMAL
TXN-037751,ACC-0247,CP-0198,BEN-0075,NEFT,12237.33,INR,COMPLETED,NET_BANKING,DEV-0269,LOC-062,2026-06-20 21:40:00,NORMAL
TXN-037752,ACC-0007,CP-0208,BEN-0206,RTGS,39602.31,INR,COMPLETED,NET_BANKING,DEV-0495,LOC-006,2026-08-06 04:39:00,NORMAL
TXN-037753,ACC-1014,CP-0166,BEN-0205,IMPS,13689.0,INR,COMPLETED,BRANCH,DEV-0343,LOC-069,2026-06-17 16:09:00,NORMAL
TXN-037754,ACC-0434,CP-0031,BEN-0174,NEFT,32433.64,INR,COMPLETED,BRANCH,DEV-0361,LOC-083,2026-07-29 01:57:00,NORMAL
TXN-037755,ACC-0715,CP-0104,BEN-0291,NEFT,38572.14,INR,COMPLETED,BRANCH,DEV-0241,LOC-052,2026-06-02 10:29:00,NORMAL
TXN-037756,ACC-0951,CP-0119,BEN-0072,INBOUND_WIRE,42222.02,INR,COMPLETED,NET_BANKING,DEV-0487,LOC-030,2026-08-14 21:17:00,NORMAL
TXN-037757,ACC-0974,CP-0203,BEN-0013,IMPS,5431.84,INR,COMPLETED,UPI,DEV-0022,LOC-041,2026-06-22 07:38:00,NORMAL
TXN-037758,ACC-0378,CP-0187,BEN-0188,IMPS,8106.27,INR,COMPLETED,BRANCH,DEV-0684,LOC-089,2026-06-01 01:56:00,NORMAL
TXN-037759,ACC-0370,CP-0083,BEN-0037,INBOUND_WIRE,7684.67,INR,COMPLETED,MOBILE_APP,DEV-0544,LOC-055,2026-07-31 22:20:00,NORMAL
TXN-037760,ACC-0119,CP-0469,BEN-0204,OUTBOUND_WIRE,19379.04,INR,COMPLETED,NET_BANKING,DEV-0679,LOC-074,2026-07-04 00:23:00,NORMAL
TXN-037761,ACC-0081,CP-0456,BEN-0291,RTGS,25377.89,INR,COMPLETED,NET_BANKING,DEV-0136,LOC-010,2026-07-23 21:17:00,NORMAL
TXN-037762,ACC-1014,CP-0389,BEN-0175,INBOUND_WIRE,10463.28,INR,COMPLETED,MOBILE_APP,DEV-0792,LOC-070,2026-09-17 05:14:00,NORMAL
TXN-037763,ACC-0699,CP-0420,BEN-0074,IMPS,44997.52,INR,COMPLETED,UPI,DEV-0315,LOC-095,2026-07-01 21:49:00,NORMAL
TXN-037764,ACC-0157,CP-0457,BEN-0041,RTGS,24417.39,INR,COMPLETED,NET_BANKING,DEV-0229,LOC-079,2026-06-22 07:15:00,NORMAL
TXN-037765,ACC-0755,CP-0163,BEN-0115,NEFT,41462.85,INR,COMPLETED,UPI,DEV-0474,LOC-055,2026-09-13 18:09:00,NORMAL
TXN-037766,ACC-0409,CP-0472,BEN-0114,OUTBOUND_WIRE,1577.59,INR,COMPLETED,UPI,DEV-0613,LOC-055,2026-08-08 14:33:00,NORMAL
TXN-037767,ACC-0583,CP-0262,BEN-0299,RTGS,32028.68,INR,COMPLETED,MOBILE_APP,DEV-0440,LOC-015,2026-06-29 10:48:00,NORMAL
TXN-037768,ACC-0483,CP-0478,BEN-0128,NEFT,40712.28,INR,COMPLETED,UPI,DEV-0222,LOC-072,2026-07-16 05:30:00,NORMAL
TXN-037769,ACC-0700,CP-0030,BEN-0088,IMPS,43853.57,INR,COMPLETED,NET_BANKING,DEV-0565,LOC-018,2026-09-06 12:21:00,NORMAL
TXN-037770,ACC-0230,CP-0224,BEN-0084,IMPS,10062.47,INR,COMPLETED,UPI,DEV-0395,LOC-052,2026-09-14 19:50:00,NORMAL
TXN-037771,ACC-0946,CP-0301,BEN-0056,IMPS,34993.46,INR,COMPLETED,UPI,DEV-0073,LOC-019,2026-08-04 12:26:00,NORMAL
TXN-037772,ACC-1349,CP-0435,BEN-0063,NEFT,8827.6,INR,COMPLETED,UPI,DEV-0388,LOC-058,2026-06-22 11:56:00,NORMAL
TXN-037773,ACC-0316,CP-0438,BEN-0111,IMPS,48371.47,INR,COMPLETED,UPI,DEV-0576,LOC-018,2026-09-03 02:38:00,NORMAL
TXN-037774,ACC-0317,CP-0190,BEN-0050,NEFT,45129.3,INR,COMPLETED,UPI,DEV-0512,LOC-061,2026-08-16 22:27:00,NORMAL
TXN-037775,ACC-0311,CP-0191,BEN-0172,NEFT,31554.32,INR,COMPLETED,MOBILE_APP,DEV-0251,LOC-006,2026-06-25 23:16:00,NORMAL
TXN-037776,ACC-0827,CP-0268,BEN-0123,NEFT,27249.35,INR,COMPLETED,UPI,DEV-0612,LOC-083,2026-07-26 18:02:00,NORMAL
TXN-037777,ACC-0744,CP-0106,BEN-0146,IMPS,22626.49,INR,COMPLETED,BRANCH,DEV-0130,LOC-013,2026-06-10 19:32:00,NORMAL
TXN-037778,ACC-0298,CP-0175,BEN-0216,RTGS,46889.73,INR,COMPLETED,BRANCH,DEV-0792,LOC-030,2026-06-01 21:28:00,NORMAL
TXN-037779,ACC-0574,CP-0465,BEN-0202,INBOUND_WIRE,10696.61,INR,COMPLETED,BRANCH,DEV-0637,LOC-069,2026-06-25 18:15:00,NORMAL
TXN-037780,ACC-1286,CP-0235,BEN-0252,OUTBOUND_WIRE,32508.43,INR,COMPLETED,UPI,DEV-0575,LOC-079,2026-06-29 04:10:00,NORMAL
TXN-037781,ACC-1112,CP-0392,BEN-0214,NEFT,11915.99,INR,COMPLETED,BRANCH,DEV-0563,LOC-010,2026-06-03 22:36:00,NORMAL
TXN-037782,ACC-0444,CP-0439,BEN-0073,RTGS,1637.85,INR,COMPLETED,UPI,DEV-0348,LOC-090,2026-07-06 01:50:00,NORMAL
TXN-037783,ACC-0856,CP-0239,BEN-0208,INBOUND_WIRE,5910.97,INR,COMPLETED,NET_BANKING,DEV-0131,LOC-046,2026-09-12 17:52:00,NORMAL
TXN-037784,ACC-0248,CP-0235,BEN-0004,RTGS,3068.33,INR,COMPLETED,UPI,DEV-0313,LOC-059,2026-08-11 23:10:00,NORMAL
TXN-037785,ACC-0962,CP-0425,BEN-0199,INBOUND_WIRE,47323.68,INR,COMPLETED,NET_BANKING,DEV-0274,LOC-058,2026-08-02 11:11:00,NORMAL
TXN-037786,ACC-1060,CP-0106,BEN-0120,RTGS,40518.44,INR,COMPLETED,MOBILE_APP,DEV-0470,LOC-088,2026-09-04 05:22:00,NORMAL
TXN-037787,ACC-1205,CP-0079,BEN-0213,OUTBOUND_WIRE,41885.67,INR,COMPLETED,MOBILE_APP,DEV-0432,LOC-061,2026-08-09 02:06:00,NORMAL
TXN-037788,ACC-1048,CP-0309,BEN-0262,OUTBOUND_WIRE,6029.18,INR,COMPLETED,NET_BANKING,DEV-0011,LOC-052,2026-07-04 21:50:00,NORMAL
TXN-037789,ACC-0144,CP-0353,BEN-0213,INBOUND_WIRE,27742.7,INR,COMPLETED,BRANCH,DEV-0748,LOC-044,2026-07-23 13:01:00,NORMAL
TXN-037790,ACC-1165,CP-0160,BEN-0160,INBOUND_WIRE,19535.42,INR,COMPLETED,NET_BANKING,DEV-0748,LOC-010,2026-08-07 23:14:00,NORMAL
TXN-037791,ACC-0746,CP-0411,BEN-0186,INBOUND_WIRE,26996.44,INR,COMPLETED,MOBILE_APP,DEV-0011,LOC-079,2026-08-18 19:15:00,NORMAL
TXN-037792,ACC-0682,CP-0305,BEN-0131,RTGS,18989.16,INR,COMPLETED,MOBILE_APP,DEV-0254,LOC-037,2026-09-01 09:29:00,NORMAL
TXN-037793,ACC-0710,CP-0212,BEN-0264,RTGS,41169.93,INR,COMPLETED,NET_BANKING,DEV-0466,LOC-083,2026-09-21 08:05:00,NORMAL
TXN-037794,ACC-0171,CP-0173,BEN-0076,OUTBOUND_WIRE,33370.18,INR,COMPLETED,BRANCH,DEV-0058,LOC-071,2026-07-21 10:12:00,NORMAL
TXN-037795,ACC-0205,CP-0059,BEN-0067,NEFT,47005.81,INR,COMPLETED,UPI,DEV-0626,LOC-033,2026-08-13 10:52:00,NORMAL
TXN-037796,ACC-0859,CP-0181,BEN-0242,IMPS,25472.77,INR,COMPLETED,BRANCH,DEV-0442,LOC-049,2026-07-11 10:56:00,NORMAL
TXN-037797,ACC-1286,CP-0059,BEN-0007,RTGS,45631.41,INR,COMPLETED,MOBILE_APP,DEV-0347,LOC-065,2026-06-24 13:20:00,NORMAL
TXN-037798,ACC-1266,CP-0038,BEN-0135,NEFT,11236.27,INR,COMPLETED,UPI,DEV-0139,LOC-019,2026-07-01 22:15:00,NORMAL
TXN-037799,ACC-0652,CP-0045,BEN-0101,NEFT,14135.03,INR,COMPLETED,BRANCH,DEV-0752,LOC-012,2026-07-03 04:59:00,NORMAL
TXN-037800,ACC-1486,CP-0055,BEN-0052,OUTBOUND_WIRE,12317.98,INR,COMPLETED,UPI,DEV-0614,LOC-094,2026-09-19 13:31:00,NORMAL
TXN-037801,ACC-1338,CP-0076,BEN-0132,INBOUND_WIRE,14808.15,INR,COMPLETED,BRANCH,DEV-0107,LOC-059,2026-08-24 06:48:00,NORMAL
TXN-037802,ACC-0272,CP-0453,BEN-0011,INBOUND_WIRE,48075.44,INR,COMPLETED,MOBILE_APP,DEV-0667,LOC-036,2026-07-12 10:50:00,NORMAL
TXN-037803,ACC-1235,CP-0256,BEN-0155,IMPS,33196.97,INR,COMPLETED,UPI,DEV-0575,LOC-093,2026-06-10 14:57:00,NORMAL
TXN-037804,ACC-0533,CP-0302,BEN-0035,OUTBOUND_WIRE,25848.99,INR,COMPLETED,NET_BANKING,DEV-0580,LOC-023,2026-07-28 00:03:00,NORMAL
TXN-037805,ACC-1128,CP-0132,BEN-0237,IMPS,7221.63,INR,COMPLETED,NET_BANKING,DEV-0056,LOC-076,2026-09-02 19:38:00,NORMAL
TXN-037806,ACC-1390,CP-0039,BEN-0099,INBOUND_WIRE,41128.93,INR,COMPLETED,BRANCH,DEV-0186,LOC-044,2026-08-23 19:27:00,NORMAL
TXN-037807,ACC-1495,CP-0460,BEN-0109,NEFT,699.87,INR,COMPLETED,NET_BANKING,DEV-0145,LOC-051,2026-07-07 06:03:00,NORMAL
TXN-037808,ACC-1355,CP-0099,BEN-0168,IMPS,38370.51,INR,COMPLETED,MOBILE_APP,DEV-0353,LOC-006,2026-08-18 02:25:00,NORMAL
TXN-037809,ACC-1289,CP-0073,BEN-0030,NEFT,9516.78,INR,COMPLETED,UPI,DEV-0307,LOC-051,2026-07-30 10:09:00,NORMAL
TXN-037810,ACC-0568,CP-0192,BEN-0249,IMPS,40603.21,INR,COMPLETED,MOBILE_APP,DEV-0594,LOC-077,2026-06-28 23:42:00,NORMAL
TXN-037811,ACC-1314,CP-0249,BEN-0034,IMPS,24504.63,INR,COMPLETED,UPI,DEV-0380,LOC-010,2026-08-21 02:06:00,NORMAL
TXN-037812,ACC-0188,CP-0211,BEN-0253,RTGS,18789.83,INR,COMPLETED,NET_BANKING,DEV-0400,LOC-070,2026-09-01 18:00:00,NORMAL
TXN-037813,ACC-0489,CP-0058,BEN-0277,INBOUND_WIRE,49594.42,INR,COMPLETED,BRANCH,DEV-0368,LOC-040,2026-09-19 15:40:00,NORMAL
TXN-037814,ACC-0820,CP-0222,BEN-0048,OUTBOUND_WIRE,37937.37,INR,COMPLETED,BRANCH,DEV-0122,LOC-018,2026-08-12 03:08:00,NORMAL
TXN-037815,ACC-0429,CP-0428,BEN-0271,INBOUND_WIRE,3352.84,INR,COMPLETED,BRANCH,DEV-0667,LOC-018,2026-06-19 15:10:00,NORMAL
TXN-037816,ACC-0007,CP-0435,BEN-0103,NEFT,42747.57,INR,COMPLETED,BRANCH,DEV-0728,LOC-042,2026-06-29 00:46:00,NORMAL
TXN-037817,ACC-0945,CP-0031,BEN-0017,OUTBOUND_WIRE,29016.46,INR,COMPLETED,NET_BANKING,DEV-0397,LOC-027,2026-07-15 21:09:00,NORMAL
TXN-037818,ACC-0929,CP-0213,BEN-0232,RTGS,14885.36,INR,COMPLETED,UPI,DEV-0431,LOC-053,2026-09-22 20:31:00,NORMAL
TXN-037819,ACC-0093,CP-0490,BEN-0189,RTGS,6066.7,INR,COMPLETED,BRANCH,DEV-0507,LOC-005,2026-08-19 08:24:00,NORMAL
TXN-037820,ACC-0891,CP-0488,BEN-0178,INBOUND_WIRE,18620.19,INR,COMPLETED,UPI,DEV-0747,LOC-004,2026-09-12 11:03:00,NORMAL
TXN-037821,ACC-0966,CP-0180,BEN-0297,OUTBOUND_WIRE,17289.32,INR,COMPLETED,BRANCH,DEV-0285,LOC-080,2026-07-16 14:10:00,NORMAL
TXN-037822,ACC-0125,CP-0271,BEN-0300,INBOUND_WIRE,26336.01,INR,COMPLETED,UPI,DEV-0506,LOC-019,2026-08-15 02:07:00,NORMAL
TXN-037823,ACC-0186,CP-0331,BEN-0023,INBOUND_WIRE,3708.68,INR,COMPLETED,MOBILE_APP,DEV-0189,LOC-096,2026-09-04 03:26:00,NORMAL
TXN-037824,ACC-0213,CP-0113,BEN-0267,RTGS,35952.67,INR,COMPLETED,UPI,DEV-0683,LOC-026,2026-06-25 13:07:00,NORMAL
TXN-037825,ACC-0794,CP-0237,BEN-0103,RTGS,31822.73,INR,COMPLETED,BRANCH,DEV-0620,LOC-007,2026-08-10 18:25:00,NORMAL
TXN-037826,ACC-0399,CP-0439,BEN-0001,IMPS,21921.47,INR,COMPLETED,NET_BANKING,DEV-0445,LOC-052,2026-08-05 10:26:00,NORMAL
TXN-037827,ACC-1248,CP-0337,BEN-0284,IMPS,33232.92,INR,COMPLETED,MOBILE_APP,DEV-0317,LOC-063,2026-08-31 10:09:00,NORMAL
TXN-037828,ACC-0700,CP-0016,BEN-0187,IMPS,7125.84,INR,COMPLETED,MOBILE_APP,DEV-0526,LOC-001,2026-06-23 04:14:00,NORMAL
TXN-037829,ACC-0056,CP-0132,BEN-0174,OUTBOUND_WIRE,7764.86,INR,COMPLETED,UPI,DEV-0233,LOC-015,2026-07-13 14:34:00,NORMAL
TXN-037830,ACC-1466,CP-0354,BEN-0105,NEFT,43797.05,INR,COMPLETED,UPI,DEV-0628,LOC-007,2026-06-29 04:41:00,NORMAL
TXN-037831,ACC-1000,CP-0226,BEN-0054,RTGS,13224.65,INR,COMPLETED,MOBILE_APP,DEV-0084,LOC-056,2026-06-15 12:42:00,NORMAL
TXN-037832,ACC-0985,CP-0314,BEN-0282,IMPS,41555.26,INR,COMPLETED,NET_BANKING,DEV-0527,LOC-090,2026-07-03 07:52:00,NORMAL
TXN-037833,ACC-1455,CP-0496,BEN-0251,INBOUND_WIRE,8032.35,INR,COMPLETED,UPI,DEV-0363,LOC-008,2026-08-09 11:09:00,NORMAL
TXN-037834,ACC-0450,CP-0174,BEN-0281,RTGS,46246.36,INR,COMPLETED,BRANCH,DEV-0536,LOC-009,2026-06-14 18:03:00,NORMAL
TXN-037835,ACC-0340,CP-0271,BEN-0111,NEFT,33100.26,INR,COMPLETED,UPI,DEV-0699,LOC-088,2026-08-06 00:45:00,NORMAL
TXN-037836,ACC-0580,CP-0399,BEN-0291,OUTBOUND_WIRE,49745.54,INR,COMPLETED,UPI,DEV-0058,LOC-073,2026-07-29 06:49:00,NORMAL
TXN-037837,ACC-0097,CP-0200,BEN-0086,RTGS,15599.29,INR,COMPLETED,BRANCH,DEV-0659,LOC-003,2026-07-25 01:19:00,NORMAL
TXN-037838,ACC-0052,CP-0474,BEN-0297,INBOUND_WIRE,3705.59,INR,COMPLETED,BRANCH,DEV-0583,LOC-078,2026-09-02 15:44:00,NORMAL
TXN-037839,ACC-0531,CP-0372,BEN-0035,RTGS,46335.12,INR,COMPLETED,UPI,DEV-0155,LOC-090,2026-06-12 12:53:00,NORMAL
TXN-037840,ACC-0616,CP-0366,BEN-0057,IMPS,35415.73,INR,COMPLETED,UPI,DEV-0367,LOC-051,2026-06-30 21:07:00,NORMAL
TXN-037841,ACC-0257,CP-0282,BEN-0145,RTGS,45659.03,INR,COMPLETED,UPI,DEV-0607,LOC-037,2026-09-02 21:30:00,NORMAL
TXN-037842,ACC-1348,CP-0140,BEN-0255,IMPS,30936.56,INR,COMPLETED,UPI,DEV-0079,LOC-060,2026-09-10 11:17:00,NORMAL
TXN-037843,ACC-1043,CP-0179,BEN-0190,INBOUND_WIRE,27277.69,INR,COMPLETED,MOBILE_APP,DEV-0764,LOC-065,2026-09-11 19:54:00,NORMAL
TXN-037844,ACC-0351,CP-0331,BEN-0067,NEFT,1538.35,INR,COMPLETED,NET_BANKING,DEV-0735,LOC-058,2026-09-23 17:30:00,NORMAL
TXN-037845,ACC-1327,CP-0237,BEN-0276,RTGS,23127.87,INR,COMPLETED,MOBILE_APP,DEV-0219,LOC-053,2026-09-04 03:00:00,NORMAL
TXN-037846,ACC-0246,CP-0173,BEN-0082,RTGS,11346.96,INR,COMPLETED,BRANCH,DEV-0650,LOC-063,2026-06-06 05:37:00,NORMAL
TXN-037847,ACC-0247,CP-0474,BEN-0145,INBOUND_WIRE,31601.26,INR,COMPLETED,UPI,DEV-0399,LOC-078,2026-06-29 13:45:00,NORMAL
TXN-037848,ACC-0611,CP-0454,BEN-0008,RTGS,48999.49,INR,COMPLETED,MOBILE_APP,DEV-0710,LOC-012,2026-09-14 19:25:00,NORMAL
TXN-037849,ACC-0196,CP-0470,BEN-0035,IMPS,49760.81,INR,COMPLETED,UPI,DEV-0632,LOC-021,2026-06-07 22:14:00,NORMAL
TXN-037850,ACC-0458,CP-0395,BEN-0294,INBOUND_WIRE,38993.19,INR,COMPLETED,BRANCH,DEV-0367,LOC-009,2026-08-17 05:35:00,NORMAL
TXN-037851,ACC-0662,CP-0449,BEN-0289,NEFT,43440.75,INR,COMPLETED,NET_BANKING,DEV-0123,LOC-010,2026-09-12 00:44:00,NORMAL
TXN-037852,ACC-1138,CP-0449,BEN-0292,OUTBOUND_WIRE,12034.67,INR,COMPLETED,UPI,DEV-0273,LOC-095,2026-08-06 09:41:00,NORMAL
TXN-037853,ACC-0581,CP-0499,BEN-0095,NEFT,24276.97,INR,COMPLETED,BRANCH,DEV-0043,LOC-031,2026-08-07 22:42:00,NORMAL
TXN-037854,ACC-0006,CP-0070,BEN-0183,NEFT,17776.73,INR,COMPLETED,NET_BANKING,DEV-0528,LOC-002,2026-07-24 20:27:00,NORMAL
